code,Corp_name,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Fixed_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Proportion_of_fixed_assets,Liquidation_value_ratio,Equity_ratio,Capital_fixed_ratio,Net_fixed_asset_value_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Ratio_of_shareholders_equity_to_fixed_assets,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity,Return_on_net_assets,Return_on_assets,Sales_gross_margin,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit,Total_profit,Income_tax_expense,Net_profit,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Net_fixed_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents,Closing_cash_and_cash_equivalents_balances,Total_current_assets,Total_non_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Total_liabilities_and_owners_equity,y
301103,辽宁何氏眼科医院集团股份有限公司,13.0,"15,802.647100",15112.0,1.05,2670.0,43.97,0.0,90.00,0.42,2.60,0.07,0.22,505.43,0.53,707.18,47.72,0.38,,5.66,12.72,21.23,82.03,109.76,-26.94,3.60,,,8.59,25.45,,,,18.62,,,84.30,,15.70,"-1,269.30","1,003.23",10.39,10.84,2.51,41.11,3.25,15.46,13.37,58.37,8.51,41.55,41.55,2.97,2.51,,28.08,0.53,8.59,"77,154","31,716","10,317",,55,"10,372","6,566","17,088","120,613","262,052","205,833","41,143","18,986","220,676",3.58,"77,154","45,034","10,317","10,372","3,806","6,566",0.44,"190,470","4,194","8,631","205,833",,"262,052","18,986","22,158","41,143","220,909","69,811","17,088","-2,449","105,974","120,613","190,423","205,833","56,219","262,052","18,986","22,158","41,143","220,909","262,052",0
601021,春秋航空股份有限公司,18.0,"97,854.880500",18351.0,4.99,8893.0,46.65,28.78,0.76,0.0,,0.0,0.01,381.73,0.71,"1,630.43",6.18,0.17,,43.70,4.64,58.21,6.66,-13.56,"-1,203.09",-23.54,,,200.15,264.72,,49.08,134.79,248.51,,27.66,28.69,-4.83,71.31,-367.46,68.17,0.79,0.81,-4.19,-32.55,-4.36,-24.20,-35.05,132.32,-26.30,-189.56,-189.56,-14.61,-4.19,,11.67,0.01,200.15,"660,498","-215,018","-231,494",-991,961,"-230,533","-173,726","9,431","114,615","4,144,429","996,353","2,955,239","1,233,761","1,189,191",-13.57,"660,498","873,960","-231,494","-230,533","-56,807","-173,726",-1.9,"836,646","12,847","18,660","996,353",,"4,144,429","1,233,761","1,721,478","2,955,239","1,189,191","696,345","9,431","-325,459","401,809","114,615","810,960","996,353","3,148,076","4,144,429","1,233,761","1,721,478","2,955,239","1,189,191","4,144,429",0
2400,广东省广告集团股份有限公司,,"174,333.712800",156253.0,1.12,3059.0,75.25,21.35,-29.20,-0.29,-8.55,-0.11,-0.09,153.36,1.76,229.46,0.13,1.18,,"2,051.71",79.74,3.39,4.90,2.32,-1.56,2.96,,,61.86,53.90,,,,63.04,,,61.34,,38.66,"-4,780.38",24.60,1.76,1.76,1.3,7.89,1.29,1.66,1.18,91.77,1.09,5.81,5.81,2.11,1.3,,5.44,31.81,61.86,"926,241","73,093","10,923",693,"4,079","15,001","10,136","-86,669","-71,496","782,241","523,641","302,442","296,796","469,878",2.31,"926,241","849,966","10,923","15,001","4,865","10,136",0.06,"73,003","252,891",396,"523,641",,"782,241","296,796","5,646","302,442","479,799","143,607","-86,669","-4,330","18,862","-71,496","72,112","523,641","258,600","782,241","296,796","5,646","302,442","479,799","782,241",0
600097,上海开创国际海洋资源股份有限公司,,"24,093.655900",14900.0,1.62,1192.0,11.83,12.92,19.90,0.08,2.09,0.03,0.08,290.01,0.93,684.06,152.42,0.39,,1.77,24.00,11.25,5.35,0.95,-75.61,-18.32,,,27.80,95.91,,2.72,93.30,59.72,,1.75,62.61,0.07,37.39,370.94,109.44,1.5,2.55,1.49,33.33,1.58,4.22,4.27,66.49,3.99,20.40,20.40,2.38,1.49,,31.69,-2.74,27.80,"123,150","41,050","5,253",,-140,"5,113","4,916","10,271","-19,323","329,623","131,677","123,244","51,606","201,256",2.21,"123,150","81,882","5,253","5,113",197,"4,916",0.18,"56,479","11,299","54,375","131,677",,"329,623","51,606","71,638","123,244","206,379","75,802","10,271","-12,947","-17,241","-19,323","56,479","131,677","197,946","329,623","51,606","71,638","123,244","206,379","329,623",0
2187,广州市广百股份有限公司,,"70,403.893200",19953.0,3.53,3820.0,23.25,11.75,8.59,0.05,,0.03,0.06,309.99,0.87,670.97,30.86,0.4,,8.75,3.56,75.79,6.17,12.26,-139.24,-14.94,,,67.09,127.12,,,,120.65,,,45.32,,54.68,-169.06,113.19,1.27,1.39,-0.76,23.42,-0.73,-2.20,-2.20,74.68,-1.81,-9.62,-9.62,-1.67,-0.76,,24.81,-1.55,67.09,"375,092","87,840","-8,260",247,-117,"-8,378","-6,775","23,444","-108,839","897,234","380,322","490,601","272,815","404,590",-1.67,"375,092","280,124","-8,260","-8,378","-1,602","-6,775",-0.1,"308,812","5,592","34,798","380,322",,"897,234","272,815","217,786","490,601","406,633","319,096","23,444","-176,831","44,548","-108,839","210,257","380,322","516,912","897,234","272,815","217,786","490,601","406,633","897,234",0
300207,欣旺达电子股份有限公司,25.0,"186,242.165600",102629.0,1.67,36127.0,16.63,19.3,2.06,0.01,1.39,0.01,0.02,247.48,1.09,388.66,78.09,0.69,,3.46,77.78,3.47,67.43,52.28,-29.20,43.00,,,251.20,153.81,,24.70,115.82,336.13,,7.52,22.93,0.51,77.07,244.22,46.50,0.95,1.29,0.74,12.95,0.88,1.73,1.56,86.77,1.27,27.12,27.12,3.24,0.74,,5.94,6.91,251.20,"3,658,379","473,885","57,108","2,255","1,815","58,923","46,603","64,699","339,809","6,269,483","4,058,417","4,831,967","3,139,534","1,344,291",4.73,"3,658,379","3,174,497","57,108","58,923","12,320","46,603",0.4,"1,449,307","1,252,522","1,072,677","4,058,417",,"6,269,483","3,139,534","1,692,433","4,831,967","1,437,516","544,171","64,699","-721,009","986,195","339,809","883,981","4,058,417","2,211,066","6,269,483","3,139,534","1,692,433","4,831,967","1,437,516","6,269,483",1
2772,天水众兴菌业科技股份有限公司,17.0,"40,744.986400",39181.0,1.04,5588.0,3.51,5.99,34.80,0.1,2.90,0.05,0.24,597.74,0.45,"1,244.81",296.35,0.22,,0.91,4.56,59.16,9.37,6.69,,36.43,,,86.85,103.22,,36.43,65.61,102.49,,28.3,49.39,0.82,50.61,353.27,135.65,2.13,3.36,1.75,24.68,1.78,9.12,8.62,75.18,8.21,29.12,29.12,3.55,1.75,,14.75,-2.07,86.85,"144,489","35,656","12,461",352,-597,"11,863","11,863","34,370","-24,116","676,915","331,863","342,618","98,754","334,019",3.58,"144,489","108,628","12,461","11,863",,"11,863",0.31,"133,964","3,097","121,068","331,863",,"676,915","98,754","243,864","342,618","334,297","158,079","34,370","-62,552","4,067","-24,116","133,964","331,863","345,052","676,915","98,754","243,864","342,618","334,297","676,915",0
603838,广东四通集团股份有限公司,25.0,"32,001.600000",13485.0,2.37,1510.0,1.85,10.07,21.80,0.08,,0.01,0.03,"1,056.75",0.26,"1,652.39",206.42,0.16,,1.31,121.14,2.23,-6.85,-2.72,-109.60,-39.72,,,2.67,38.11,,,,7.05,,,93.41,,6.59,178.92,23.38,20.9,25.77,-0.38,3.72,-0.37,-3.29,-1.94,93.98,-2.29,-1.35,-1.35,-0.4,-0.38,,10.01,16.81,2.67,"18,847",701,-366,183,-294,-660,-432,622,"-4,923","114,242","73,568","7,524","2,854","106,717",-0.4,"18,847","17,712",-366,-660,-228,-432,-0.01,630,"8,453","13,899","73,568",,"114,242","2,854","4,670","7,524","106,717","6,353",622,"-4,351","-1,281","-4,923","1,430","73,568","40,673","114,242","2,854","4,670","7,524","106,717","114,242",0
596,安徽古井贡酒股份有限公司,,"52,860.000000",23920.0,2.21,10745.0,25.7,5.45,43.58,0.42,1.87,0.16,0.40,471.53,0.57,594.71,440.60,0.45,,0.61,1.59,170.10,23.74,11.20,33.54,26.35,,,62.22,34.64,,0.44,34.48,63.84,,0.27,61.04,0.01,38.96,"-1,576.71",146.63,1.65,2.09,8.79,61.04,9.64,40.13,28.43,23.60,21.22,512.43,512.43,14.4,8.79,,32.44,0.19,62.22,"1,276,465","779,207","362,861","-2,152","2,857","365,718","270,872","506,273","823,953","3,080,845","2,429,492","1,200,393","1,161,716","1,799,593",14.69,"1,276,465","301,193","362,861","365,718","94,846","270,872",4.96,"1,703,425","6,108","516,580","2,429,492",,"3,080,845","1,161,716","38,677","1,200,393","1,880,452","605,755","506,273","442,128","-124,449","823,953","1,429,708","2,429,492","651,353","3,080,845","1,161,716","38,677","1,200,393","1,880,452","3,080,845",0
601098,中南出版传媒集团股份有限公司,,"179,600.000000",24216.0,7.42,12695.0,33.64,5.32,-1.29,-0.01,-0.10,-0.0,-0.01,647.33,0.42,753.56,110.66,0.36,,2.44,37.34,7.23,1.12,2.78,4.58,11.27,,,57.44,23.26,,,,61.75,,,61.82,,38.18,"-1,243.14",109.50,2.15,2.41,4.61,43.95,4.65,15.81,13.27,55.48,12.97,62.77,62.77,7.46,4.61,,27.51,3.05,57.44,"869,201","382,007","115,361","4,043",-544,"114,817","112,737","-11,232","-125,392","2,445,359","2,093,790","933,558","868,356","1,430,560",7.43,"869,201","482,234","115,361","114,817","2,080","112,737",0.6,"935,156","140,216","227,599","2,093,790",,"2,445,359","868,356","65,202","933,558","1,511,801","976,623","-11,232","-13,858","-100,302","-125,392","851,231","2,093,790","351,570","2,445,359","868,356","65,202","933,558","1,511,801","2,445,359",0
600246,北京万通新发展集团股份有限公司,24.0,"205,400.930200",26152.0,7.85,279.0,69.89,27.6,27.63,0.12,,0.04,1.50,"4,812.83",0.06,"10,756.97","2,112.68",0.03,,0.13,63.55,4.25,-12.83,-14.51,-201.45,-60.58,,,50.09,88.65,,22.01,69.14,51.01,,18.68,66.22,0.7,33.78,-404.34,137.26,1.99,2.85,-2.78,5.42,-2.62,-70.88,-120.63,60.95,-104.40,-13.13,-13.13,-4.2,-2.78,,72.98,-0.56,50.09,"25,837","1,401","-31,167",-309,479,"-30,688","-26,974","38,810","-71,654","969,500","400,372","327,501","140,445","609,525",-3.83,"25,837","15,748","-31,167","-30,688","-3,714","-26,974",-0.13,"192,770","6,725","120,671","400,372",,"969,500","140,445","187,056","327,501","641,999","264,423","38,810","-23,128","-87,640","-71,654","192,769","400,372","569,128","969,500","140,445","187,056","327,501","641,999","969,500",0
90,深圳市天健(集团)股份有限公司,,"186,854.543400",50070.0,3.73,12534.0,30.01,20.42,-8.54,-0.07,-2.64,-0.06,-0.29,"1,154.34",0.23,"1,330.05",903.31,0.2,,0.30,70.26,3.84,17.36,17.02,0.99,10.19,,,379.54,58.94,,36.65,37.34,394.52,,11.7,20.22,0.51,79.78,797.44,20.34,0.56,1.35,2.11,24.03,2.23,19.93,16.13,73.53,10.98,75.72,75.72,10.41,2.11,,5.28,1.58,379.54,"1,288,782","309,741","207,902","2,532",758,"208,660","141,485","-373,040","78,603","6,717,981","5,917,288","5,359,499","4,369,982","1,326,462",10.9,"1,288,782","947,677","207,902","208,660","67,175","141,485",0.74,"888,927","333,938","3,491,103","5,917,288",,"6,717,981","4,369,982","989,517","5,359,499","1,358,482","781,106","-373,040","-70,604","522,247","78,603","859,709","5,917,288","800,693","6,717,981","4,369,982","989,517","5,359,499","1,358,482","6,717,981",1
688336,三生国健药业(上海)股份有限公司,20.0,"61,678.579300",11861.0,5.20,1278.0,56.1,27.7,38.32,0.29,,0.03,0.27,"1,505.86",0.18,"2,542.37",453.17,0.11,,0.60,99.47,2.71,4.13,0.44,,-16.03,,,8.04,44.63,,,,10.70,,,90.33,,9.67,200.51,414.31,7.54,8.22,-0.12,73.48,-0.12,-5.65,-2.87,25.82,-1.14,-0.97,-0.97,-0.13,-0.12,,42.15,26.19,8.04,"52,735","38,748","-1,513",-4,-532,"-2,044",-600,"14,044","-9,808","504,438","301,080","48,759","36,648","456,642",0.03,"52,735","13,614","-1,513","-2,044","-1,445",-600,0.0,"151,834","13,533","24,686","301,080",,"504,438","36,648","12,111","48,759","455,679","150,780","14,044","-39,976","15,195","-9,808","140,972","301,080","203,358","504,438","36,648","12,111","48,759","455,679","504,438",0
600079,人福医药集团股份公司,29.0,"163,271.554100",70320.0,2.32,15746.0,39.19,19.5,6.89,0.06,0.37,0.03,0.06,303.10,0.89,575.45,92.47,0.47,,2.92,124.28,2.17,1.82,15.57,88.35,8.93,,,90.17,91.09,,8.27,83.56,95.43,,4.61,51.17,0.39,48.83,"2,551.55",27.85,1.06,1.29,7.63,42.74,7.63,22.29,18.94,56.44,16.26,161.13,161.13,14.9,7.63,,26.11,28.58,90.17,"1,618,755","691,880","306,642","91,823","-5,869","300,774","263,145","98,662","-110,810","3,450,383","1,842,147","1,684,871","1,432,852","1,503,524",16.06,"1,618,755","913,560","306,642","300,774","37,629","263,145",1.41,"399,025","815,510","316,251","1,842,147",,"3,450,383","1,432,852","252,019","1,684,871","1,765,512","480,603","98,662","106,680","-329,645","-110,810","369,794","1,842,147","1,608,237","3,450,383","1,432,852","252,019","1,684,871","1,765,512","3,450,383",0
2399,深圳市海普瑞药业集团股份有限公司,24.0,"146,729.620400",26203.0,5.60,2046.0,39.25,32.31,-11.52,-0.08,-1.11,-0.03,-0.13,591.85,0.46,"1,015.42",414.11,0.27,,0.65,77.70,3.47,11.44,5.50,42.23,16.49,,,63.46,68.84,,11.83,60.70,72.14,,7.79,58.09,0.25,41.91,"-1,471.70",47.22,1.02,2.06,3.03,32.09,3.2,19.55,15.60,67.74,12.05,44.30,44.30,5.21,3.03,,11.83,-9.84,63.46,"539,518","173,143","84,191","-8,192",-82,"84,110","65,006","-71,928","26,387","2,146,910","1,288,368","899,721","624,174","1,236,105",5.49,"539,518","365,454","84,191","84,110","19,103","65,006",0.44,"294,723","158,699","650,341","1,288,368",,"2,146,910","624,174","275,547","899,721","1,247,189","147,963","-71,928",235,"97,022","26,387","174,351","1,288,368","858,542","2,146,910","624,174","275,547","899,721","1,247,189","2,146,910",0
2255,苏州海陆重工股份有限公司,22.0,"84,227.105500",53085.0,1.59,1278.0,23.16,25.27,13.16,0.12,1.33,0.05,0.16,576.18,0.47,888.45,230.40,0.3,,1.17,157.72,1.71,-1.71,3.45,-24.73,18.95,,,64.56,59.69,,,,69.71,,,58.92,,41.08,"20,239.60",35.24,1.17,1.7,3.76,22.66,3.7,15.58,13.27,76.65,12.17,24.71,24.71,6.38,3.76,,5.20,-2.02,64.56,"171,101","38,765","22,700",247,-692,"22,008","20,815","27,723","18,615","553,701","358,966","227,447","210,638","321,532",6.41,"171,101","131,141","22,700","22,008","1,193","20,815",0.24,"74,219","106,422","112,050","358,966",,"553,701","210,638","16,809","227,447","326,255","41,285","27,723","-8,629",-648,"18,615","59,900","358,966","194,735","553,701","210,638","16,809","227,447","326,255","553,701",0
301055,张小泉股份有限公司,14.0,"15,600.000000",10859.0,1.44,845.0,20.36,12.31,11.43,0.11,0.71,0.03,0.05,177.75,1.52,408.35,106.53,0.66,,2.53,14.56,18.55,-7.57,-2.22,-33.91,27.39,,,37.37,79.76,,,,38.61,,,72.14,,27.86,"-8,334.94",58.31,0.92,1.57,4.34,35.71,4.18,9.35,8.09,63.88,6.33,26.62,26.62,6.01,4.34,,25.05,4.03,37.37,"65,627","23,436","5,307",47,174,"5,481","4,152","2,950","-10,472","95,775","40,663","26,678","25,824","68,557",5.65,"65,627","41,924","5,307","5,481","1,329","4,152",0.26,"15,058","3,446","16,796","40,663",,"95,775","25,824",854,"26,678","69,096","22,017","2,950","-6,244","-7,188","-10,472","11,544","40,663","55,112","95,775","25,824",854,"26,678","69,096","95,775",0
2096,湖南南岭民用爆破器材股份有限公司,,"37,128.700000",26265.0,1.45,5187.0,18.43,26.01,11.80,0.09,3.61,0.04,0.09,316.16,0.85,631.14,131.35,0.43,,2.06,73.89,3.65,-2.58,-7.22,16.55,20.82,,,69.43,95.24,,4.62,90.84,86.53,,2.6,53.61,0.18,46.39,301.21,41.88,1.15,1.41,1.13,25.75,1.1,2.99,2.81,73.32,2.57,10.94,10.94,2.11,1.13,,19.62,28.33,69.43,"161,941","41,703","4,547","1,292",-6,"4,540","4,158","15,023","4,679","367,574","179,902","170,518","127,270","191,243",2.0,"161,941","118,742","4,547","4,540",382,"4,158",0.1,"53,297","52,357","33,876","179,902",,"367,574","127,270","43,248","170,518","197,055","46,828","15,023","2,424","-13,088","4,679","51,507","179,902","187,671","367,574","127,270","43,248","170,518","197,055","367,574",0
603918,上海金桥信息股份有限公司,28.0,"36,775.903800",24698.0,1.49,726.0,60.47,41.87,-10.85,-0.11,-42.54,-0.04,-0.13,825.69,0.33,938.80,272.37,0.29,,0.99,214.39,1.26,-3.78,-1.14,-96.79,-22.58,,,52.37,19.64,,,,52.40,,,65.62,,34.38,-146.79,62.89,1.91,2.54,0.09,33.20,0.09,1.06,1.14,66.35,0.30,0.39,0.39,0.13,0.09,,23.57,3.24,52.37,"48,076","15,962",550,105,-91,459,142,"-6,060","-37,351","162,467","141,527","55,863","55,826","106,641",0.61,"48,076","31,898",550,459,317,142,0.02,"35,107","37,725","34,796","141,527",,"162,467","55,826",37,"55,863","106,604","71,131","-6,060","-25,846","-5,500","-37,351","33,781","141,527","20,940","162,467","55,826",37,"55,863","106,604","162,467",0
601828,红星美凯龙家居集团股份有限公司,15.0,"435,473.267300",72293.0,6.02,21514.0,36.97,0.79,13.70,0.05,3.00,0.03,0.38,393.70,0.69,"3,461.54",21.08,0.08,,12.81,52.68,5.13,-0.17,6.05,-44.21,-7.67,,,88.87,205.89,,27.82,148.61,131.77,,16.63,43.15,-1.58,56.85,228.75,20.24,0.5,0.51,0.99,57.22,0.99,27.57,21.69,39.82,12.63,30.40,30.40,2.3,0.99,,36.14,5.85,88.87,"1,048,387","599,899","227,445","12,718",618,"228,063","132,394","397,574","-90,567","13,363,505","1,492,168","7,597,748","2,901,927","5,426,814",2.43,"1,048,387","417,486","227,445","228,063","95,669","132,394",0.3,"573,828","213,328","32,281","1,492,168",,"13,363,505","2,901,927","4,695,820","7,597,748","5,765,757","609,799","397,574","17,051","-505,357","-90,567","519,231","1,492,168","11,871,336","13,363,505","2,901,927","4,695,820","7,597,748","5,765,757","13,363,505",1
2458,山东益生种畜禽股份有限公司,25.0,"99,290.998000",64101.0,1.55,6062.0,4.7,16.27,-5.54,-0.05,,-0.02,-0.10,161.70,1.67,"1,080.43",50.42,0.25,,5.36,8.91,30.31,1.95,-18.24,-285.64,-16.31,,,95.40,171.22,,6.78,159.61,102.69,,3.59,49.34,-0.13,50.66,-599.48,17.86,0.23,0.36,-7.32,-11.07,-7.35,-23.78,-29.42,110.74,-29.40,-42.14,-42.14,-14.84,-7.32,,12.51,4.55,95.40,"142,297","-15,753","-41,862","-1,942",41,"-41,821","-41,841","-13,758","-2,503","571,456","88,729","289,520","248,460","276,771",-13.53,"142,297","157,584","-41,862","-41,821",19,"-41,841",-0.41,"44,367","4,521","31,125","88,729",,"571,456","248,460","41,060","289,520","281,937","33,093","-13,758","-17,532","28,787","-2,503","30,591","88,729","482,728","571,456","248,460","41,060","289,520","281,937","571,456",0
1330,博纳影业集团股份有限公司,19.0,"137,451.898400",,,1734.0,26.53,0.0,22.55,0.1,11.47,0.06,0.53,"1,068.46",0.25,"2,419.35",412.78,0.11,,0.65,200.16,1.35,,,16.38,28.98,,,94.89,134.98,,25.29,100.84,135.00,,14.4,42.55,0.87,57.45,153.05,59.26,1.27,1.64,0.51,46.17,0.52,7.46,7.68,52.39,4.64,5.99,5.99,1.2,0.51,,41.97,0.29,94.89,"177,583","81,985","13,642",987,-951,"12,691","8,240","94,502","117,462","1,613,261","686,664","926,777","419,043","687,020",1.48,"177,583","93,036","13,642","12,691","4,451","8,240",0.08,"248,321","116,206","155,558","686,664",,"1,613,261","419,043","507,734","926,777","686,485","32,057","94,502","-28,261","52,434","117,462","149,519","686,664","926,597","1,613,261","419,043","507,734","926,777","686,485","1,613,261",0
2661,陈克明食品股份有限公司,25.0,"33,799.856100",37513.0,0.90,4262.0,15.2,5.47,3.68,0.03,0.48,0.01,0.02,99.72,2.71,312.93,58.49,0.86,,4.62,10.90,24.77,16.23,-0.18,68.28,16.24,,,70.35,115.54,,4.62,110.20,73.11,,2.8,57.77,-0.61,42.23,804.53,24.83,0.43,0.88,2.88,14.93,3.07,4.39,4.36,84.40,3.56,37.70,37.70,4.99,2.88,,10.57,-4.06,70.35,"357,988","53,460","15,607",-18,-592,"15,015","12,742","6,150","9,316","441,871","146,953","186,614","167,211","255,207",4.76,"357,988","302,125","15,607","15,015","2,274","12,742",0.4,"41,524","12,312","74,373","146,953",,"441,871","167,211","19,403","186,614","255,257","15,746","6,150","-42,157","45,193","9,316","25,062","146,953","294,917","441,871","167,211","19,403","186,614","255,257","441,871",1
2840,浙江华统肉制品股份有限公司,21.0,"60,609.769000",10428.0,5.81,4129.0,5.89,16.28,5.92,0.03,2.69,0.02,0.03,84.63,3.19,341.38,35.12,0.79,,7.69,1.86,144.89,36.53,44.33,-6.80,2.78,,,129.49,180.90,,33.50,120.29,159.25,,19.44,38.57,-66.74,61.43,144.40,46.01,0.61,0.99,0.67,4.45,0.75,0.99,0.92,95.38,0.95,10.08,10.08,1.74,0.67,,5.19,3.40,129.49,"641,928","28,571","5,934",-240,457,"6,391","6,107","16,445","79,181","909,673","274,909","558,783","277,558","265,912",2.9,"641,928","612,289","5,934","6,391",283,"6,107",0.07,"127,713","6,225","106,808","274,909",,"909,673","277,558","281,225","558,783","350,890","42,277","16,445","-87,271","150,008","79,181","121,458","274,909","634,764","909,673","277,558","281,225","558,783","350,890","909,673",0
911,南宁糖业股份有限公司,,"40,031.981800",38565.0,1.04,3719.0,0.0,10.49,-7.92,-0.05,,-0.05,-0.14,390.51,0.69,880.91,51.23,0.31,,5.27,47.71,5.66,23.00,16.83,"-2,453.70",-11.86,,,"1,345.95","1,045.21",,71.57,297.13,"1,747.59",,13.63,5.41,-0.86,94.59,-82.06,18.79,0.65,0.73,-4.63,10.04,-4.35,-12.43,-13.43,89.43,-14.20,-75.30,-75.30,-85.45,-4.63,,17.85,-0.14,"1,345.95","212,324","21,323","-28,523",-42,81,"-28,442","-30,144","-30,557","-86,287","651,749","283,044","616,473","385,983","18,683",-90.85,"212,324","189,888","-28,523","-28,442","1,701","-30,144",-0.78,"70,615","42,187","33,952","283,044",,"651,749","385,983","230,491","616,473","35,276","153,126","-30,557","-14,904","-41,060","-86,287","66,838","283,044","368,705","651,749","385,983","230,491","616,473","35,276","651,749",0
300679,电连技术股份有限公司,16.0,"42,215.700000",12811.0,3.30,5786.0,5.46,14.09,9.89,0.09,0.32,0.02,0.06,454.93,0.59,720.58,90.74,0.37,,2.98,90.76,2.97,12.15,10.45,49.69,-8.94,,,32.73,51.49,,0.00,51.49,35.99,,0.0,73.53,0.0,26.47,"-2,490.34",110.21,2.25,2.58,7.33,31.90,7.3,27.80,21.91,67.21,19.49,102.22,102.22,9.97,7.33,,10.43,11.53,32.73,"221,413","70,634","48,508","5,745",-174,"48,334","43,155","14,012","12,749","588,618","365,737","155,786","141,661","409,435",9.59,"221,413","148,812","48,508","48,334","5,179","43,155",0.98,"156,127","66,767","46,686","365,737",,"588,618","141,661","14,125","155,786","432,832","146,428","14,012","11,647","-14,067","12,749","159,177","365,737","222,881","588,618","141,661","14,125","155,786","432,832","588,618",0
301058,中粮科工股份有限公司,29.0,"51,227.424500",15243.0,3.36,2266.0,55.91,49.96,-8.31,-0.08,-1.44,-0.04,-0.09,521.24,0.52,629.08,120.74,0.43,,2.24,90.42,2.99,16.53,9.31,30.66,43.63,,,89.81,32.85,,1.03,32.51,93.42,,0.54,51.70,0.01,48.30,-714.91,65.13,1.43,1.81,2.65,18.44,2.64,8.06,7.22,80.95,6.14,19.39,19.39,5.13,2.65,,7.58,1.61,89.81,"161,741","29,823","11,678",251,-63,"11,615","9,935","-14,289","-20,516","374,816","311,164","181,036","172,025","179,240",5.37,"161,741","130,921","11,678","11,615","1,680","9,935",0.19,"112,035","55,024","65,306","311,164",,"374,816","172,025","9,011","181,036","193,780","115,385","-14,289","2,453","-8,735","-20,516","94,869","311,164","63,652","374,816","172,025","9,011","181,036","193,780","374,816",0
2182,南京云海特种金属股份有限公司,29.0,"64,642.253800",62800.0,1.03,3527.0,5.93,12.33,18.28,0.16,1.08,0.08,0.10,153.92,1.75,307.97,55.95,0.88,,4.83,64.92,4.16,26.73,25.09,133.49,25.76,,,89.10,105.78,,6.72,98.68,92.81,,3.74,51.87,1.41,48.13,"1,631.53",7.82,0.71,1.06,7.19,17.72,7.81,12.48,10.76,81.76,8.91,97.93,97.93,13.86,7.19,,2.91,-3.81,89.10,"710,841","125,992","76,469","-1,990",-889,"75,580","63,302","68,377","6,303","880,574","397,437","423,857","374,024","390,256",15.9,"710,841","581,182","76,469","75,580","12,278","63,302",0.9,"29,251","167,435","130,499","397,437",,"880,574","374,024","49,834","423,857","456,716","21,174","68,377","-111,199","46,062","6,303","27,478","397,437","483,136","880,574","374,024","49,834","423,857","456,716","880,574",0
603377,东方时尚驾驶学校股份有限公司,17.0,"72,074.397300",20790.0,3.50,3573.0,8.82,15.17,4.91,0.03,3.12,0.02,0.11,195.00,1.38,"1,639.34",83.53,0.16,,3.23,9.84,27.43,10.39,0.42,-82.58,-11.15,,,89.28,184.32,,13.03,160.31,116.01,,6.93,46.29,-0.35,53.71,199.33,16.22,0.28,0.43,0.54,42.76,0.57,7.66,7.21,56.17,3.47,3.94,3.94,1.17,0.54,,35.18,0.97,89.28,"82,819","35,412","5,969",165,-108,"5,861","2,870","8,946","3,456","529,994","77,764","284,643","182,306","219,706",1.57,"82,819","46,517","5,969","5,861","2,991","2,870",0.05,"29,568","4,528","26,085","77,764",,"529,994","182,306","102,337","284,643","245,351","24,091","8,946","-22,753","17,264","3,456","27,548","77,764","452,230","529,994","182,306","102,337","284,643","245,351","529,994",0
